date,user_tier,capital_tier,ticker,action,shares,price,total_cost,buy_factor_pct
01/12/2025,25M,25000000,EIB,BUY,100,21750.0,2175000.0,100
01/12/2025,25M,25000000,PDR,BUY,100,21900.0,2190000.0,100
01/12/2025,25M,25000000,STB,BUY,100,49000.0,4900000.0,100
01/12/2025,25M,25000000,TCH,BUY,100,20300.0,2030000.0,100
01/12/2025,25M,25000000,VIC,BUY,100,134950.0,13495000.0,100
01/12/2025,50M,50000000,DGW,BUY,100,42570.0,4257000.0,100
01/12/2025,50M,50000000,DXG,BUY,100,16170.000000000002,1617000.0000000002,100
01/12/2025,50M,50000000,EIB,BUY,100,21750.0,2175000.0,100
01/12/2025,50M,50000000,HAG,BUY,100,17450.0,1745000.0,100
01/12/2025,50M,50000000,HDC,BUY,100,23230.0,2323000.0,100
01/12/2025,50M,50000000,IMP,BUY,100,48580.0,4858000.0,100
01/12/2025,50M,50000000,PDR,BUY,100,21900.0,2190000.0,100
01/12/2025,50M,50000000,STB,BUY,200,49000.0,9800000.0,100
01/12/2025,50M,50000000,TCH,BUY,100,20300.0,2030000.0,100
01/12/2025,50M,50000000,VGC,BUY,100,43800.0,4380000.0,100
01/12/2025,50M,50000000,VIC,BUY,100,134950.0,13495000.0,100
01/12/2025,100M,100000000,DGW,BUY,100,42570.0,4257000.0,100
01/12/2025,100M,100000000,DXG,BUY,100,16170.000000000002,1617000.0000000002,100
01/12/2025,100M,100000000,EIB,BUY,200,21750.0,4350000.0,100
01/12/2025,100M,100000000,HAG,BUY,100,17450.0,1745000.0,100
01/12/2025,100M,100000000,HDC,BUY,200,23230.0,4646000.0,100
01/12/2025,100M,100000000,IMP,BUY,200,48580.0,9716000.0,100
01/12/2025,100M,100000000,KDC,BUY,100,51170.0,5117000.0,100
01/12/2025,100M,100000000,PDR,BUY,200,21900.0,4380000.0,100
01/12/2025,100M,100000000,STB,BUY,400,49000.0,19600000.0,100
01/12/2025,100M,100000000,TCH,BUY,200,20300.0,4060000.0,100
01/12/2025,100M,100000000,VGC,BUY,100,43800.0,4380000.0,100
01/12/2025,100M,100000000,VHC,BUY,100,57500.0,5750000.0,100
01/12/2025,100M,100000000,VIC,BUY,200,134950.0,26990000.0,100
01/12/2025,100M,100000000,VIX,BUY,100,20680.0,2068000.0,100
01/12/2025,250M,250000000,DGW,BUY,200,42570.0,8514000.0,100
01/12/2025,250M,250000000,DXG,BUY,300,16170.000000000002,4851000.000000001,100
01/12/2025,250M,250000000,EIB,BUY,300,21750.0,6525000.0,100
01/12/2025,250M,250000000,GAS,BUY,200,65400.00000000001,13080000.000000002,100
01/12/2025,250M,250000000,HAG,BUY,200,17450.0,3490000.0,100
01/12/2025,250M,250000000,HDC,BUY,300,23230.0,6969000.0,100
01/12/2025,250M,250000000,IMP,BUY,300,48580.0,14574000.0,100
01/12/2025,250M,250000000,KDC,BUY,200,51170.0,10234000.0,100
01/12/2025,250M,250000000,KDH,BUY,200,34150.0,6830000.0,100
01/12/2025,250M,250000000,NLG,BUY,100,34980.0,3498000.0,100
01/12/2025,250M,250000000,PDR,BUY,400,21900.0,8760000.0,100
01/12/2025,250M,250000000,STB,BUY,1000,49000.0,49000000.0,100
01/12/2025,250M,250000000,TCH,BUY,500,20300.0,10150000.0,100
01/12/2025,250M,250000000,VCB,BUY,200,57500.0,11500000.0,100
01/12/2025,250M,250000000,VGC,BUY,200,43800.0,8760000.0,100
01/12/2025,250M,250000000,VHC,BUY,200,57500.0,11500000.0,100
01/12/2025,250M,250000000,VIC,BUY,500,134950.0,67475000.0,100
01/12/2025,250M,250000000,VIX,BUY,200,20680.0,4136000.0,100
01/12/2025,500M,500000000,BSI,BUY,100,35520.0,3552000.0,100
01/12/2025,500M,500000000,BVH,BUY,100,51500.0,5150000.0,100
01/12/2025,500M,500000000,CTD,BUY,100,76530.0,7653000.0,100
01/12/2025,500M,500000000,DBC,BUY,100,24240.0,2424000.0,100
01/12/2025,500M,500000000,DGW,BUY,400,42570.0,17028000.0,100
01/12/2025,500M,500000000,DXG,BUY,500,16170.000000000002,8085000.000000001,100
01/12/2025,500M,500000000,EIB,BUY,600,21750.0,13050000.0,100
01/12/2025,500M,500000000,GAS,BUY,200,65400.00000000001,13080000.000000002,100
01/12/2025,500M,500000000,HAG,BUY,400,17450.0,6980000.0,100
01/12/2025,500M,500000000,HDC,BUY,600,23230.0,13938000.0,100
01/12/2025,500M,500000000,HDG,BUY,100,27870.0,2787000.0,100
01/12/2025,500M,500000000,IMP,BUY,600,48580.0,29148000.0,100
01/12/2025,500M,500000000,KDC,BUY,400,51170.0,20468000.0,100
01/12/2025,500M,500000000,KDH,BUY,300,34150.0,10245000.0,100
01/12/2025,500M,500000000,MBB,BUY,100,22310.0,2231000.0,100
01/12/2025,500M,500000000,NLG,BUY,100,34980.0,3498000.0,100
01/12/2025,500M,500000000,NT2,BUY,200,23600.0,4720000.0,100
01/12/2025,500M,500000000,PDR,BUY,700,21900.0,15330000.0,100
01/12/2025,500M,500000000,SJS,BUY,100,58300.0,5830000.0,100
01/12/2025,500M,500000000,STB,BUY,2000,49000.0,98000000.0,100
01/12/2025,500M,500000000,TCH,BUY,1000,20300.0,20300000.0,100
01/12/2025,500M,500000000,VCB,BUY,200,57500.0,11500000.0,100
01/12/2025,500M,500000000,VGC,BUY,400,43800.0,17520000.0,100
01/12/2025,500M,500000000,VHC,BUY,400,57500.0,23000000.0,100
01/12/2025,500M,500000000,VIC,BUY,1000,134950.0,134950000.0,100
01/12/2025,500M,500000000,VIX,BUY,300,20680.0,6204000.0,100
01/12/2025,500M,500000000,VSC,BUY,100,22100.0,2210000.0,100
03/12/2025,50M,50000000,DGW,SELL,100,43640.0,-4364000.0,100
03/12/2025,50M,50000000,HAG,SELL,100,17750.0,-1775000.0,100
03/12/2025,50M,50000000,HDC,SELL,100,23580.0,-2358000.0,100
03/12/2025,50M,50000000,VGC,SELL,100,44150.0,-4415000.0,100
03/12/2025,50M,50000000,VIC,BUY,100,134700.0,13470000.0,100
03/12/2025,100M,100000000,DGW,SELL,100,43640.0,-4364000.0,100
03/12/2025,100M,100000000,VHC,SELL,100,57500.0,-5750000.0,100
03/12/2025,100M,100000000,VIX,SELL,100,20510.0,-2051000.0,100
03/12/2025,100M,100000000,VIC,BUY,100,134700.0,13470000.0,100
03/12/2025,250M,250000000,VCB,SELL,100,58900.0,-5890000.0,100
03/12/2025,250M,250000000,MBB,BUY,100,23610.0,2361000.0,100
03/12/2025,250M,250000000,NLG,BUY,100,35420.0,3542000.0,100
03/12/2025,500M,500000000,NT2,SELL,100,24000.0,-2400000.0,100
03/12/2025,500M,500000000,VCB,SELL,100,58900.0,-5890000.0,100
03/12/2025,500M,500000000,VHC,SELL,100,57500.0,-5750000.0,100
03/12/2025,500M,500000000,VIX,SELL,100,20510.0,-2051000.0,100
03/12/2025,500M,500000000,NLG,BUY,100,35420.0,3542000.0,100
03/12/2025,500M,500000000,VIC,BUY,100,134700.0,13470000.0,100
04/12/2025,100M,100000000,KDC,SELL,100,50780.0,-5078000.0,100
04/12/2025,100M,100000000,DGW,BUY,100,42960.0,4296000.0,100
04/12/2025,250M,250000000,DXG,SELL,100,16830.0,-1683000.0,100
04/12/2025,250M,250000000,GAS,SELL,100,65000.0,-6500000.0,100
04/12/2025,250M,250000000,NLG,SELL,100,35420.0,-3542000.0,100
04/12/2025,500M,500000000,DXG,SELL,100,16830.0,-1683000.0,100
04/12/2025,500M,500000000,KDC,SELL,100,50780.0,-5078000.0,100
04/12/2025,500M,500000000,VCB,BUY,100,58900.0,5890000.0,100
05/12/2025,25M,25000000,VIC,SELL,100,142800.0,-14280000.0,100
05/12/2025,25M,25000000,DXG,BUY,100,16390.0,1639000.0,100
05/12/2025,25M,25000000,HDC,BUY,100,23360.0,2336000.0,100
05/12/2025,25M,25000000,IMP,BUY,100,49470.0,4947000.0,100
05/12/2025,25M,25000000,STB,BUY,100,49200.0,4920000.0,100
05/12/2025,50M,50000000,VIC,SELL,100,142800.0,-14280000.0,100
05/12/2025,50M,50000000,HDC,BUY,100,23360.0,2336000.0,100
05/12/2025,50M,50000000,STB,BUY,100,49200.0,4920000.0,100
05/12/2025,50M,50000000,TCH,BUY,100,20400.0,2040000.0,100
05/12/2025,50M,50000000,VGC,BUY,100,44100.0,4410000.0,100
05/12/2025,100M,100000000,VIC,SELL,100,142800.0,-14280000.0,100
05/12/2025,100M,100000000,KDC,BUY,100,50880.0,5088000.0,100
05/12/2025,100M,100000000,STB,BUY,100,49200.0,4920000.0,100
05/12/2025,100M,100000000,TCH,BUY,100,20400.0,2040000.0,100
05/12/2025,100M,100000000,VIX,BUY,100,20590.0,2059000.0,100
05/12/2025,250M,250000000,MBB,SELL,100,24180.0,-2418000.0,100
05/12/2025,250M,250000000,NLG,BUY,100,34930.0,3493000.0,100
05/12/2025,250M,250000000,STB,BUY,100,49200.0,4920000.0,100
05/12/2025,250M,250000000,VCB,BUY,100,58300.0,5830000.0,100
05/12/2025,500M,500000000,KDH,SELL,100,33950.0,-3395000.0,100
05/12/2025,500M,500000000,VIC,SELL,100,142800.0,-14280000.0,100
05/12/2025,500M,500000000,VSC,SELL,100,22600.0,-2260000.0,100
05/12/2025,500M,500000000,KDC,BUY,100,50880.0,5088000.0,100
05/12/2025,500M,500000000,STB,BUY,100,49200.0,4920000.0,100
05/12/2025,500M,500000000,VCG,BUY,100,21870.0,2187000.0,100
05/12/2025,500M,500000000,VHC,BUY,100,56800.0,5680000.0,100
05/12/2025,500M,500000000,VIX,BUY,100,20590.0,2059000.0,100
08/12/2025,250M,250000000,NLG,SELL,100,35170.0,-3517000.0,100
08/12/2025,250M,250000000,VCB,SELL,100,57900.0,-5790000.0,100
08/12/2025,250M,250000000,HDC,BUY,100,22700.0,2270000.0,100
08/12/2025,250M,250000000,IMP,BUY,100,48480.0,4848000.0,100
08/12/2025,250M,250000000,TCH,BUY,100,20100.0,2010000.0,100
08/12/2025,500M,500000000,KDC,SELL,100,50780.0,-5078000.0,100
08/12/2025,500M,500000000,VHC,SELL,100,56100.0,-5610000.0,100
08/12/2025,500M,500000000,VIX,SELL,100,19870.0,-1987000.0,100
08/12/2025,500M,500000000,HDC,BUY,100,22700.0,2270000.0,100
08/12/2025,500M,500000000,IMP,BUY,100,48480.0,4848000.0,100
08/12/2025,500M,500000000,KDH,BUY,100,33400.0,3340000.0,100
08/12/2025,500M,500000000,TCH,BUY,100,20100.0,2010000.0,100
09/12/2025,25M,25000000,DXG,SELL,100,15860.0,-1586000.0,100
09/12/2025,25M,25000000,IMP,SELL,100,48380.0,-4838000.0,100
09/12/2025,25M,25000000,GMD,BUY,100,56850.0,5685000.0,100
09/12/2025,50M,50000000,VIC,SELL,100,160000.0,-16000000.0,100
09/12/2025,50M,50000000,GMD,BUY,200,56850.0,11370000.0,100
09/12/2025,50M,50000000,HAG,BUY,100,18000.0,1800000.0,100
09/12/2025,50M,50000000,KDH,BUY,100,33300.0,3330000.0,100
09/12/2025,100M,100000000,VIC,SELL,200,160000.0,-32000000.0,100
09/12/2025,100M,100000000,GMD,BUY,400,56850.0,22740000.0,100
09/12/2025,100M,100000000,KDH,BUY,100,33300.0,3330000.0,100
09/12/2025,100M,100000000,VHC,BUY,100,55200.0,5520000.0,100
09/12/2025,250M,250000000,VIC,SELL,400,160000.0,-64000000.0,100
09/12/2025,250M,250000000,GAS,BUY,100,64000.0,6400000.0,100
09/12/2025,250M,250000000,GMD,BUY,900,56850.0,51165000.0,100
09/12/2025,250M,250000000,MBB,BUY,100,23750.0,2375000.0,100
09/12/2025,250M,250000000,NLG,BUY,100,34580.0,3458000.0,100
09/12/2025,500M,500000000,VIC,SELL,800,160000.0,-128000000.0,100
09/12/2025,500M,500000000,GMD,BUY,1800,56850.0,102330000.0,100
09/12/2025,500M,500000000,KDC,BUY,100,50780.0,5078000.0,100
09/12/2025,500M,500000000,MBB,BUY,100,23750.0,2375000.0,100
09/12/2025,500M,500000000,NLG,BUY,100,34580.0,3458000.0,100
09/12/2025,500M,500000000,STB,BUY,100,48550.0,4855000.0,100
09/12/2025,500M,500000000,VHC,BUY,100,55200.0,5520000.0,100
09/12/2025,500M,500000000,VIX,BUY,100,19830.0,1983000.0,100
09/12/2025,500M,500000000,VSC,BUY,100,21600.0,2160000.0,100
10/12/2025,100M,100000000,KDC,SELL,100,51080.0,-5108000.0,100
10/12/2025,100M,100000000,VIX,SELL,100,19410.0,-1941000.0,100
10/12/2025,250M,250000000,GAS,SELL,100,63500.0,-6350000.0,100
10/12/2025,250M,250000000,NLG,SELL,100,34190.0,-3419000.0,100
10/12/2025,250M,250000000,DXG,BUY,100,15860.0,1586000.0,100
10/12/2025,500M,500000000,KDC,SELL,100,51080.0,-5108000.0,100
10/12/2025,500M,500000000,NLG,SELL,100,34190.0,-3419000.0,100
10/12/2025,500M,500000000,STB,SELL,100,48600.0,-4860000.0,100
10/12/2025,500M,500000000,VHC,SELL,100,55600.0,-5560000.0,100
10/12/2025,500M,500000000,VIX,SELL,100,19410.0,-1941000.0,100
10/12/2025,500M,500000000,KDH,BUY,100,32500.0,3250000.0,100
10/12/2025,500M,500000000,VIC,BUY,100,148800.0,14880000.0,100
11/12/2025,25M,25000000,GMD,SELL,100,56360.0,-5636000.0,100
11/12/2025,25M,25000000,DXG,BUY,100,15820.0,1582000.0,100
11/12/2025,25M,25000000,IMP,BUY,100,48290.0,4829000.0,100
11/12/2025,50M,50000000,GMD,SELL,200,56360.0,-11272000.0,100
11/12/2025,50M,50000000,KDH,SELL,100,32500.0,-3250000.0,100
11/12/2025,50M,50000000,VIC,BUY,100,146000.0,14600000.0,100
11/12/2025,100M,100000000,GMD,SELL,400,56360.0,-22544000.0,100
11/12/2025,100M,100000000,VHC,SELL,100,55600.0,-5560000.0,100
11/12/2025,100M,100000000,KDC,BUY,100,51170.0,5117000.0,100
11/12/2025,100M,100000000,VIC,BUY,200,146000.0,29200000.0,100
11/12/2025,100M,100000000,VIX,BUY,100,19750.0,1975000.0,100
11/12/2025,250M,250000000,DXG,SELL,100,15820.0,-1582000.0,100
11/12/2025,250M,250000000,GMD,SELL,900,56360.0,-50724000.0,100
11/12/2025,250M,250000000,MBB,BUY,100,23890.0,2389000.0,100
11/12/2025,250M,250000000,VIC,BUY,400,146000.0,58400000.0,100
11/12/2025,500M,500000000,KDH,SELL,200,32500.0,-6500000.0,100
11/12/2025,500M,500000000,GMD,SELL,1800,56360.0,-101448000.0,100
11/12/2025,500M,500000000,EIB,BUY,100,22250.0,2225000.0,100
11/12/2025,500M,500000000,KDC,BUY,100,51170.0,5117000.0,100
11/12/2025,500M,500000000,VIC,BUY,700,146000.0,102200000.0,100
11/12/2025,500M,500000000,VIX,BUY,100,19750.0,1975000.0,100
12/12/2025,250M,250000000,HDC,SELL,100,20880.0,-2088000.0,100
12/12/2025,250M,250000000,IMP,SELL,100,47890.0,-4789000.0,100
12/12/2025,250M,250000000,DXG,BUY,100,14720.0,1472000.0,100
12/12/2025,250M,250000000,EIB,BUY,100,20700.0,2070000.0,100
12/12/2025,250M,250000000,NLG,BUY,100,32280.0,3228000.0,100
12/12/2025,500M,500000000,HDC,SELL,100,20880.0,-2088000.0,100
12/12/2025,500M,500000000,IMP,SELL,100,47890.0,-4789000.0,100
12/12/2025,500M,500000000,VIX,SELL,100,18400.0,-1840000.0,100
12/12/2025,500M,500000000,VSC,SELL,100,19750.0,-1975000.0,100
12/12/2025,500M,500000000,DXG,BUY,100,14720.0,1472000.0,100
12/12/2025,500M,500000000,KDH,BUY,100,30500.0,3050000.0,100
12/12/2025,500M,500000000,PDR,BUY,100,19700.0,1970000.0,100
12/12/2025,500M,500000000,STB,BUY,100,46000.0,4600000.0,100
15/12/2025,500M,500000000,STB,SELL,100,46800.0,-4680000.0,100
15/12/2025,500M,500000000,KDH,BUY,100,29600.0,2960000.0,100
15/12/2025,500M,500000000,VIX,BUY,100,18400.0,1840000.0,100
16/12/2025,250M,250000000,MBB,SELL,100,23510.0,-2351000.0,100
16/12/2025,250M,250000000,HDC,BUY,100,21310.0,2131000.0,100
16/12/2025,500M,500000000,VIX,SELL,100,19320.0,-1932000.0,100
16/12/2025,500M,500000000,VCG,SELL,100,20890.0,-2089000.0,100
16/12/2025,500M,500000000,HDC,BUY,100,21310.0,2131000.0,100
16/12/2025,500M,500000000,VSC,BUY,100,20350.0,2035000.0,100
17/12/2025,100M,100000000,KDC,SELL,100,50980.0,-5098000.0,100
17/12/2025,100M,100000000,VIX,SELL,100,18780.0,-1878000.0,100
17/12/2025,100M,100000000,DXG,BUY,100,14810.0,1481000.0,100
17/12/2025,100M,100000000,VHC,BUY,100,54400.0,5440000.0,100
17/12/2025,500M,500000000,KDH,SELL,200,31700.0,-6340000.0,100
17/12/2025,500M,500000000,VHC,BUY,100,54400.0,5440000.0,100
18/12/2025,25M,25000000,EIB,SELL,100,21450.0,-2145000.0,100
18/12/2025,25M,25000000,STB,SELL,100,48000.0,-4800000.0,100
18/12/2025,25M,25000000,HDC,SELL,100,20700.0,-2070000.0,100
18/12/2025,25M,25000000,IMP,SELL,100,48780.0,-4878000.0,100
18/12/2025,25M,25000000,VIC,BUY,100,142700.0,14270000.0,100
18/12/2025,250M,250000000,HDC,SELL,100,20700.0,-2070000.0,100
18/12/2025,250M,250000000,MBB,BUY,100,23700.0,2370000.0,100
18/12/2025,500M,500000000,HDC,SELL,100,20700.0,-2070000.0,100
18/12/2025,500M,500000000,KDC,SELL,100,51080.0,-5108000.0,100
18/12/2025,500M,500000000,DXG,BUY,100,15160.0,1516000.0,100
18/12/2025,500M,500000000,KDH,BUY,200,32100.0,6420000.0,100
19/12/2025,500M,500000000,DXG,SELL,100,15640.0,-1564000.0,100
19/12/2025,500M,500000000,VHC,SELL,100,54500.0,-5450000.0,100
19/12/2025,500M,500000000,IMP,BUY,100,49170.0,4917000.0,100
19/12/2025,500M,500000000,TCH,BUY,100,18800.0,1880000.0,100
22/12/2025,25M,25000000,STB,SELL,100,52400.0,-5240000.0,100
22/12/2025,25M,25000000,DXG,SELL,100,15820.0,-1582000.0,100
22/12/2025,25M,25000000,DCM,BUY,200,30580.0,6116000.0,100
22/12/2025,50M,50000000,STB,SELL,300,52400.0,-15720000.0,100
22/12/2025,50M,50000000,DCM,BUY,400,30580.0,12232000.0,100
22/12/2025,50M,50000000,DGW,BUY,100,39540.0,3954000.0,100
22/12/2025,100M,100000000,DXG,SELL,100,15820.0,-1582000.0,100
22/12/2025,100M,100000000,STB,SELL,500,52400.0,-26200000.0,100
22/12/2025,100M,100000000,DCM,BUY,700,30580.0,21406000.0,100
22/12/2025,100M,100000000,KDC,BUY,100,51270.0,5127000.0,100
22/12/2025,250M,250000000,NLG,SELL,100,32030.0,-3203000.0,100
22/12/2025,250M,250000000,STB,SELL,1100,52400.0,-57640000.0,100
22/12/2025,250M,250000000,MBB,SELL,100,24280.0,-2428000.0,100
22/12/2025,250M,250000000,DCM,BUY,1700,30580.0,51986000.0,100
22/12/2025,250M,250000000,HDC,BUY,100,21400.0,2140000.0,100
22/12/2025,250M,250000000,IMP,BUY,100,49570.0,4957000.0,100
22/12/2025,250M,250000000,VGC,BUY,100,41550.0,4155000.0,100
22/12/2025,500M,500000000,KDH,SELL,100,33150.0,-3315000.0,100
22/12/2025,500M,500000000,STB,SELL,2100,52400.0,-110040000.0,100
22/12/2025,500M,500000000,DCM,BUY,3400,30580.0,103972000.0,100
22/12/2025,500M,500000000,HDC,BUY,100,21400.0,2140000.0,100
22/12/2025,500M,500000000,VCG,BUY,100,21290.0,2129000.0,100
22/12/2025,500M,500000000,VGC,BUY,100,41550.0,4155000.0,100
23/12/2025,25M,25000000,VIC,SELL,100,169900.0,-16990000.0,100
23/12/2025,25M,25000000,DXG,BUY,100,15730.0,1573000.0,100
23/12/2025,25M,25000000,EIB,BUY,100,22450.0,2245000.0,100
23/12/2025,25M,25000000,GMD,BUY,100,57820.0,5782000.0,100
23/12/2025,25M,25000000,HDC,BUY,100,21100.0,2110000.0,100
23/12/2025,25M,25000000,IMP,BUY,100,49470.0,4947000.0,100
23/12/2025,50M,50000000,VIC,SELL,100,169900.0,-16990000.0,100
23/12/2025,50M,50000000,GMD,BUY,200,57820.0,11564000.0,100
23/12/2025,50M,50000000,VHC,BUY,100,54300.0,5430000.0,100
23/12/2025,100M,100000000,VIC,SELL,200,169900.0,-33980000.0,100
23/12/2025,100M,100000000,DCM,BUY,100,30680.0,3068000.0,100
23/12/2025,100M,100000000,DXG,BUY,100,15730.0,1573000.0,100
23/12/2025,100M,100000000,GMD,BUY,400,57820.0,23128000.0,100
23/12/2025,100M,100000000,MBB,BUY,100,24140.0,2414000.0,100
23/12/2025,100M,100000000,NLG,BUY,100,31300.0,3130000.0,100
23/12/2025,100M,100000000,VIX,BUY,100,20170.0,2017000.0,100
23/12/2025,250M,250000000,VIC,SELL,400,169900.0,-67960000.0,100
23/12/2025,250M,250000000,DCM,BUY,100,30680.0,3068000.0,100
23/12/2025,250M,250000000,GMD,BUY,1000,57820.0,57820000.0,100
23/12/2025,250M,250000000,MBB,BUY,100,24140.0,2414000.0,100
23/12/2025,250M,250000000,NLG,BUY,100,31300.0,3130000.0,100
23/12/2025,250M,250000000,VSC,BUY,100,20800.0,2080000.0,100
23/12/2025,500M,500000000,VIC,SELL,800,169900.0,-135920000.0,100
23/12/2025,500M,500000000,DCM,BUY,100,30680.0,3068000.0,100
23/12/2025,500M,500000000,GAS,BUY,100,65300.0,6530000.0,100
23/12/2025,500M,500000000,GMD,BUY,1900,57820.0,109858000.0,100
23/12/2025,500M,500000000,KDC,BUY,100,50880.0,5088000.0,100
23/12/2025,500M,500000000,KDH,BUY,100,33000.0,3300000.0,100
23/12/2025,500M,500000000,NLG,BUY,100,31300.0,3130000.0,100
23/12/2025,500M,500000000,VHC,BUY,100,54300.0,5430000.0,100
24/12/2025,500M,500000000,KDH,SELL,100,32950.0,-3295000.0,100
24/12/2025,500M,500000000,VIX,BUY,100,19920.0,1992000.0,100
24/12/2025,500M,500000000,VSC,BUY,100,20800.0,2080000.0,100
25/12/2025,25M,25000000,DXG,SELL,100,15460.0,-1546000.0,100
25/12/2025,25M,25000000,EIB,SELL,100,22000.0,-2200000.0,100
25/12/2025,25M,25000000,GMD,SELL,100,58790.0,-5879000.0,100
25/12/2025,25M,25000000,IMP,SELL,100,49860.0,-4986000.0,100
25/12/2025,25M,25000000,VIC,BUY,100,158000.0,15800000.0,100
25/12/2025,50M,50000000,GMD,SELL,200,58790.0,-11758000.0,100
25/12/2025,50M,50000000,VHC,SELL,100,53000.0,-5300000.0,100
25/12/2025,50M,50000000,VIC,BUY,100,158000.0,15800000.0,100
25/12/2025,100M,100000000,DXG,SELL,100,15460.0,-1546000.0,100
25/12/2025,100M,100000000,DCM,SELL,100,30250.0,-3025000.0,100
25/12/2025,100M,100000000,GMD,SELL,400,58790.0,-23516000.0,100
25/12/2025,100M,100000000,MBB,SELL,100,24040.0,-2404000.0,100
25/12/2025,100M,100000000,NLG,SELL,100,30410.0,-3041000.0,100
25/12/2025,100M,100000000,VIC,BUY,200,158000.0,31600000.0,100
25/12/2025,100M,100000000,VSC,BUY,100,20600.0,2060000.0,100
25/12/2025,250M,250000000,MBB,SELL,100,24040.0,-2404000.0,100
25/12/2025,250M,250000000,GMD,SELL,1000,58790.0,-58790000.0,100
25/12/2025,250M,250000000,VSC,SELL,100,20600.0,-2060000.0,100
25/12/2025,250M,250000000,VIC,BUY,400,158000.0,63200000.0,100
25/12/2025,500M,500000000,GAS,SELL,100,69200.0,-6920000.0,100
25/12/2025,500M,500000000,KDC,SELL,100,51080.0,-5108000.0,100
25/12/2025,500M,500000000,NLG,SELL,100,30410.0,-3041000.0,100
25/12/2025,500M,500000000,VIX,SELL,100,19410.0,-1941000.0,100
25/12/2025,500M,500000000,VSC,SELL,100,20600.0,-2060000.0,100
25/12/2025,500M,500000000,GMD,SELL,1900,58790.0,-111701000.0,100
25/12/2025,500M,500000000,KDH,BUY,100,32150.0,3215000.0,100
25/12/2025,500M,500000000,VIC,BUY,800,158000.0,126400000.0,100
29/12/2025,250M,250000000,KDH,SELL,100,31700.0,-3170000.0,100
29/12/2025,250M,250000000,NLG,SELL,100,30270.0,-3027000.0,100
29/12/2025,250M,250000000,VIX,SELL,100,19240.0,-1924000.0,100
29/12/2025,250M,250000000,CTD,BUY,100,71330.0,7133000.0,100
29/12/2025,500M,500000000,KDH,SELL,100,31700.0,-3170000.0,100
29/12/2025,500M,500000000,VHC,SELL,100,54400.0,-5440000.0,100
29/12/2025,500M,500000000,CTD,BUY,100,71330.0,7133000.0,100
29/12/2025,500M,500000000,VIX,BUY,100,19240.0,1924000.0,100
30/12/2025,250M,250000000,VHC,SELL,100,56600.0,-5660000.0,100
30/12/2025,250M,250000000,DXG,BUY,100,15380.0,1538000.0,100
30/12/2025,250M,250000000,KDH,BUY,100,31500.0,3150000.0,100
30/12/2025,250M,250000000,TCH,BUY,100,18300.0,1830000.0,100
30/12/2025,500M,500000000,VIX,SELL,100,19320.0,-1932000.0,100
30/12/2025,500M,500000000,TCH,BUY,100,18300.0,1830000.0,100
31/12/2025,25M,25000000,VIC,SELL,100,169600.0,-16960000.0,100
31/12/2025,25M,25000000,DXG,BUY,100,15030.0,1503000.0,100
31/12/2025,25M,25000000,EIB,BUY,100,21300.0,2130000.0,100
31/12/2025,25M,25000000,GMD,BUY,100,59280.0,5928000.0,100
31/12/2025,25M,25000000,HAG,BUY,100,17550.0,1755000.0,100
31/12/2025,25M,25000000,IMP,BUY,100,51740.0,5174000.0,100
31/12/2025,50M,50000000,VIC,SELL,100,169600.0,-16960000.0,100
31/12/2025,50M,50000000,GMD,BUY,200,59280.0,11856000.0,100
31/12/2025,50M,50000000,KDC,BUY,100,50780.0,5078000.0,100
31/12/2025,100M,100000000,VIC,SELL,200,169600.0,-33920000.0,100
31/12/2025,100M,100000000,VSC,SELL,100,19950.0,-1995000.0,100
31/12/2025,100M,100000000,DCM,BUY,100,30920.0,3092000.0,100
31/12/2025,100M,100000000,GMD,BUY,400,59280.0,23712000.0,100
31/12/2025,100M,100000000,NLG,BUY,100,29870.0,2987000.0,100
31/12/2025,100M,100000000,VCB,BUY,100,57500.0,5750000.0,100
31/12/2025,250M,250000000,DXG,SELL,100,15030.0,-1503000.0,100
31/12/2025,250M,250000000,VIC,SELL,400,169600.0,-67840000.0,100
31/12/2025,250M,250000000,GMD,BUY,1000,59280.0,59280000.0,100
31/12/2025,250M,250000000,MBB,BUY,100,24330.0,2433000.0,100
31/12/2025,250M,250000000,VHC,BUY,100,56100.0,5610000.0,100
31/12/2025,250M,250000000,VIX,BUY,100,18990.0,1899000.0,100
31/12/2025,500M,500000000,VIC,SELL,800,169600.0,-135680000.0,100
31/12/2025,500M,500000000,GMD,BUY,1900,59280.0,112632000.0,100
31/12/2025,500M,500000000,KDC,BUY,100,50780.0,5078000.0,100
31/12/2025,500M,500000000,KDH,BUY,100,31500.0,3150000.0,100
31/12/2025,500M,500000000,MBB,BUY,100,24330.0,2433000.0,100
31/12/2025,500M,500000000,NLG,BUY,100,29870.0,2987000.0,100
31/12/2025,500M,500000000,PDR,BUY,100,18800.0,1880000.0,100
31/12/2025,500M,500000000,VHC,BUY,100,56100.0,5610000.0,100
31/12/2025,500M,500000000,VIX,BUY,100,18990.0,1899000.0,100
05/01/2026,100M,100000000,DCM,SELL,100,31530.0,-3153000.0,100
05/01/2026,100M,100000000,DXG,BUY,100,14940.0,1494000.0,100
05/01/2026,100M,100000000,HCM,BUY,100,18460.0,1846000.0,100
05/01/2026,500M,500000000,PDR,SELL,100,18700.0,-1870000.0,100
05/01/2026,500M,500000000,DXG,BUY,100,14940.0,1494000.0,100
